facilityName;streetAdress;city;state;zipCode;publicPhone
ACCORD POST OFFICE;30 MAIN STREET;ACCORD;NY;12404;8456265881
ADAMS POST OFFICE;27 E CHURCH STREET;ADAMS;NY;13605;3152322312
ADDISON POST OFFICE;150 FRONT ST;ADDISON;NY;14801;6073592136
AKRON POST OFFICE;118 MAIN STREET;AKRON;NY;14001;7165429756
ALBANY CITY CLERK;24 EAGLE ST.;ALBANY;NY;12207;5184345092
ALBANY COUNTY CLERK OF COURT;16 EAGLE ST;ALBANY;NY;12207;5184875102
ALBANY GMF POST OFFICE;30 KARNER RD;ALBANY;NY;12288;5184522286
PINE HILLS BRANCH - ALBANY PUBLIC LIBRARY;517 WESTERN AVE.;ALBANY;NY;12203;5184827911
ALBERTSON POST OFFICE;860 WILLIS AVENUE;ALBERTSON;NY;11507;5167463512
ALBION POST OFFICE;8 SOUTH MAIN STREET;ALBION;NY;14411;5855895928
ORLEANS COUNTY CLERK OF COURT;3 SOUTH MAIN STREETCOURT HOUSE SQUARE;ALBION;NY;14411;5855895334
ALDEN POST OFFICE;13127 BROADWAY ST;ALDEN;NY;14004;7169376020
ALEXANDRIA BAY POST OFFICE;13 BETHUNE STREET;ALEXANDRIA BAY;NY;13607;3154829521
ALFRED POST OFFICE;63 N MAIN ST;ALFRED;NY;14802;6075878449
ALTAMONT POST OFFICE;108 PARK ST;ALTAMONT;NY;12009;5188616953
AMAGANSETT MAIN POST OFFICE;501 MONTAUK HIGHWAY;AMAGANSETT;NY;11930;6312672804
AMENIA POST OFFICE;3296 ROUTE 343;AMENIA;NY;12501;8453739306
AMHERST BRANCH POST OFFICE;5500 NORTH BAILEY AVENUE;AMHERST;NY;14226;7168318651
AMITYVILLE POST OFFICE;77 IRELAND PLACE;AMITYVILLE;NY;11701;6312643532
TOWN OF EVANS;8787 ERIE ROAD;ANGOLA;NY;14006;7165495755
ARCADE POST OFFICE;23 EDWARD STREET;ARCADE;NY;14009;5854965377
ARDSLEY POST OFFICE;875 SAW MILL RIVER ROAD;ARDSLEY;NY;10502;9146930476
ARDSLEY - ON - HUDSON POST OFFICE;110 ARDSLEY AVE. WEST WESTCHESTER CO;ARDSLEY-ON-HUDSON;NY;10503;9145917299
ARVERNE POST OFFICE;329 B 59TH STREET;ARVERNE;NY;11692;7184746973
ATLANTIC BEACH POST OFFICE;2009 PARK STREET;ATLANTIC BEACH;NY;11509;5162391178
ATTICA POST OFFICE;76 MAIN STREET;ATTICA;NY;14011;5855910900
AUBURN POST OFFICE;1 JAMES STREET;AUBURN;NY;13021;3152529554
CAYUGA COUNTY CLERK;160 GENESEE STREET;AUBURN;NY;13021;3152531271
AVON POST OFFICE;80 PROSPECT ST;AVON;NY;14414;5852263550
BALDWIN POST OFFICE;2260 GRAND AVENUE;BALDWIN;NY;11510;5162235024
BALDWIN PUBLIC LIBRARY;2385 GRAND AVENUE;BALDWIN;NY;11510;5162236228
BALDWINSVILLE POST OFFICE;26 E GENESEE ST.;BALDWINSVILLE;NY;13027;3156355241
LYSANDER TOWN CLERK;8220 LOOP RD;BALDWINSVILLE;NY;13027;3156380224
VAN BUREN TOWN CLERK;7575 VAN BUREN ROAD;BALDWINSVILLE;NY;13027;3156353010
SARATOGA COUNTY CLERKS OFFICE;40 MCMASTER ST;BALLSTON SPA;NY;12020;5188852213
SOMERSET TOWN CLERK;8700 HAIGHT ROAD TOWN OF SOMERSET;BARKER;NY;14012;7167953575
BATAVIA POST OFFICE;2 W MAIN ST;BATAVIA;NY;14020;5853430491
GENESEE COUNTY CLERK OF COURT;15 MAIN STREET;BATAVIA;NY;14020;5858157802
STEUBEN COUNTY CLERK OF COURT;3 EAST PULTENEY SQUARE;BATH;NY;14810;6076642564
BAY SHORE POST OFFICE;1314 FIFTH AVENUE;BAY SHORE;NY;11706;6319693504
QUEENSBOROUGH COMMUNITY COLLEGE;222-05 56TH AVENUE;BAYSIDE;NY;11364;7186316265
BEACON POST OFFICE;369 MAIN STREET;BEACON;NY;12508;8458314372
BELLMORE POST OFFICE;2611 MERRICK ROAD;BELLMORE;NY;11710;5167818111
BELLPORT MAIN POST OFFICE;26 STATION ROAD;BELLPORT;NY;11713;6312868561
ALLEGANY COUNTY CLERK;7 COURT STREET;BELMONT;NY;14813;5852689270
BETHPAGE POST OFFICE;339 HICKSVILLE ROAD;BETHPAGE;NY;11714;5169383901
BINGHAMTON POST OFFICE;115 HENRY STREET;BINGHAMTON;NY;13902;6077732385
BROOME COUNTY CLERKS OFFICE;44 HAWLEY STREET;BINGHAMTON;NY;13901;6077782255
BLACK RIVER POST OFFICE;28553 STATE ROUTE 3;BLACK RIVER;NY;13612;3157735000
BLAUVELT POST OFFICE;545 WESTERN HIGHWAY;BLAUVELT;NY;10913;8453593477
BLOOMFIELD POST OFFICE;2 ELM STREET;BLOOMFIELD;NY;14469;5856577225
BAYPORT-BLUE POINT LIBRARY;203 BLUE POINT AVENUE;BLUE POINT;NY;11715;6313636133
BOHEMIA POST OFFICE;200 ORVILLE DRIVE;BOHEMIA;NY;11716;6315892487
CONNETQUOT PUBLIC LIBRARY;760 OCEAN AVENUE;BOHEMIA;NY;11716;6315675079
BOONVILLE POST OFFICE;100 MAIN STREET;BOONVILLE;NY;13309;3159424816
BOWMANSVILLE POST OFFICE;515 HARRIS HILL ROAD;BOWMANSVILLE;NY;14026;7166851390
BRENTWOOD POST OFFICE;25 SECOND AVENUE;BRENTWOOD;NY;11717;6312730947
BREWERTON POST OFFICE;5560 BARTEL ROAD;BREWETON;NY;13029;3156767790
BREWSTER POST OFFICE;3 MOUNT EBO ROAD NORTH;BREWSTER;NY;10509;8452798022
BRIARCLIFF MANOR POST OFFICE;1077 PLEASANTVILLE RD;BRIARCLIFF MANOR;NY;10510;9149416177
THE HAMPTON LIBRARY IN BRIDGEHAMPTON;2478 MAIN STREET (MONTAUK HIGHWAY);BRIDGEHAMPTON;NY;11932;6315370015
BROCKPORT POST OFFICE;14 SOUTH MAIN STREET;BROCKPORT;NY;14420;5856374400
BRONX COUNTY CLERK;851 GRAND CONCOURSE, ROOM 118;BRONX;NY;10451;7186183302
BRONX GPO;558 GRAND CONCOURSE;BRONX;NY;10451;7184022330
CITY ISLAND STATION;199 CITY ISLAND AVENUE;BRONX;NY;10464;7188853153
CORNELL STATION;1950 LAFAYETTE AVENUE;BRONX;NY;10473;7188927054
FORDHAM POST OFFICE;465 EAST 188TH STREET;BRONX;NY;10458;7185843577
HUNTS POINT;800 MANIDA STREET;BRONX;NY;10474;7189911586
KINGSBRIDGE STATION;5517 BROADWAY;BRONX;NY;10463;7185496962
MOTT HAVEN STATION;517 EAST 139TH STREET;BRONX;NY;10454;7185859611
PARKCHESTER STATION;1449 WEST AVENUE;BRONX;NY;10462;7188920557
RIVERDALE STATION;5951 RIVERDALE AVENUE;BRONX;NY;10471;7185497952
THROGGS NECK POST OFFICE;3630 EAST TREMONT AVENUE;BRONX;NY;10465;7188223851
WEST FARMS STATION;362 DEVOE AVENUE;BRONX;NY;10460;7188231245
WESTCHESTER STATION;2619 PONTON AVENUE;BRONX;NY;10461;7188234013
WOODLAWN STATION;4364 KATONAH AVENUE;BRONX;NY;10470;7183243838
ADELPHI STATION;950 FULTON ST;BROOKLYN;NY;11238;7187832444
BATH BEACH POST OFFICE;1865 BENSON AVENUE;BROOKLYN;NY;11214;7182367197
BAY RIDGE STATION POST OFFICE;5501 7TH AVENUE;BROOKLYN;NY;11220;7184350642
BAY STATION;2628 EAST 18TH STREET;BROOKLYN;NY;11235;7187438210
BLYTHBOURNE STATION;1200 51ST STREET;BROOKLYN;NY;11219;7184361675
BREVOORT STATION;1205 ATLANTIC AVENUE;BROOKLYN;NY;11216;7188573714
BROOKLYN PUBLIC LIBRARY;10 GRAND ARMY PLAZA;BROOKLYN;NY;11238;7182302292
BROOKLYN PUBLIC LIBRARY - ARLINGTON;203 ARLINGTON AVENUE;BROOKLYN;NY;11207;7182302293
BROOKLYN PUBLIC LIBRARY - KINGS HIGHWAY;2115 OCEAN AVENUE;BROOKLYN;NY;11229;7183753037
BROWNSVILLE POST OFFICE;167 BRISTOL STREET;BROOKLYN;NY;11212;3477500646
BUSH TERMINAL STATION;900 3RD AVENUE;BROOKLYN;NY;11232;7187883452
BUSHWICK STATION;1369 BROADWAY;BROOKLYN;NY;11221;7186023111
CADMAN PLAZA/BROOKLYN GENERAL POST OFFICE;271 CADMAN PLAZA EAST;BROOKLYN;NY;11201;7188550292
CANARSIE PASSPORT SECTION;102-01 FLATLANDS AVENUE;BROOKLYN;NY;11236;7186494062
CONEY ISLAND STATION;2727 MERMAID AVENUE;BROOKLYN;NY;11224;7182269030
DYKER HEIGHTS STATION;8320 13TH AVENUE;BROOKLYN;NY;11228;7188331758
EAST NEW YORK STATION;2645 ATLANTIC AVENUE;BROOKLYN;NY;11207;7185343570
FLATBUSH STATION POST OFFICE;2273 CHURCH AVENUE;BROOKLYN;NY;11226;3472941069
FORT HAMILTON STATION;8801 5TH AVE;BROOKLYN;NY;11209;7188335073
GRAVESEND STATION;344 AVENUE U;BROOKLYN;NY;11223;7184498738
GREENPOINT STATION;66 MESEROLE AVENUE;BROOKLYN;NY;11222;7183895679
HOMECREST FINANCE STATION;2302 AVENUE U;BROOKLYN;NY;11229;7188917533
JAMES E DAVIS STATION (LEFFERTS);315 EMPIRE BOULEVARD;BROOKLYN;NY;11225;7187732438
KINGS COUNTY CLERK;360 ADAMS ST;BROOKLYN;NY;11201;3474049760
METROPOLITAN STATION POST OFFICE;47 DEBEVOISE STREET;BROOKLYN;NY;11206;3472721755
MIDWOOD POST OFFICE;1288 CONEY ISLAND AVENUE;BROOKLYN;NY;11230;3475788835
NEW LOTS STATION;1223 SUTTER AVENUE;BROOKLYN;NY;11208;7182270217
PRATT STATION;609 MYRTLE AVENUE;BROOKLYN;NY;11205;7183992395
RED HOOK STATION POST OFFICE;615 CLINTON STREET;BROOKLYN;NY;11231;7186247247
RUGBY POST OFFICE;726 UTICA AVE;BROOKLYN;NY;11203;7182721735
RYDER RETAIL STATION;2222 FLATBUSH AVENUE;BROOKLYN;NY;11234;7183385982
TIMES PLAZA POST OFFICE;539 ATLANTIC AVENUE;BROOKLYN;NY;11217;7187971516
VAN BRUNT STATION;275 9TH STREET;BROOKLYN;NY;11215;7187681284
WILLIAMSBURG STATION;263 SOUTH FOURTH STREET;BROOKLYN;NY;11211;7183877605
WYCKOFF POST OFFICE;86 WYCKOFF AVENUE;BROOKLYN;NY;11237;7183863629
BUFFALO CAYUGA BRANCH;285 CAYUGA ROAD;BUFFALO;NY;14241;7166313531
BUFFALO NIAGARA SQ STATION POST OFFICE;229 W GENESEE STREET;BUFFALO;NY;14202;7168564601
BUFFALO POST OFFICE MAIN OFFICE WINDOW;1200 WILLIAM STREET;BUFFALO;NY;14240;7168462301
BUFFALO WEST SIDE STATION POST OFFICE;465 GRANT STREET;BUFFALO;NY;14213;7168838032
CENTRAL PARK POST OFFICE;170 MANHATTAN AVE;BUFFALO;NY;14215;7168343215
ERIE COUNTY CLERK OF COURT - BUFFALO;92 FRANKLIN ST.;BUFFALO;NY;14202;7168588785
NORTHSIDE STATION;725 HERTEL AVE;BUFFALO;NY;14207;7168747007
UB LAW LIBRARY;211 OBRIEN HALL;BUFFALO;NY;14260;7166452204
CAIRO POST OFFICE;540 MAIN STREET;CAIRO;NY;12413;5186229766
CALLICOON POST OFFICE;13 RIVER ROAD;CALLICOON;NY;12723;8458876810
CALVERTON POST OFFICE;3690 MIDDLE COUNTRY ROAD;CALVERTON;NY;11933;6317270067
CAMBRIDGE POST OFFICE;51 EAST MAIN ST;CAMBRIDGE;NY;12816;5186773585
CAMDEN POST OFFICE;100 MAIN STREET;CAMDEN;NY;13316;3152450430
CAMILLUS POST OFFICE;120 KASSON ROAD;CAMILLUS;NY;13031;3154879097
CANANDAIGUA POST OFFICE;405 EASTERN BLVD;CANANDAIGUA;NY;14424;5853941500
ONTARIO COUNTY CLERK OF COURT;20 ONTARIO STREET;CANANDAIGUA;NY;14424;5853964206
CANASTOTA POST OFFICE;118 S PETERBORO STREET;CANASTOTA;NY;13032;3156977717
CANISTEO POST OFFICE;6 DEPOT ST;CANISTEO;NY;14823;6076984081
CANTON POST OFFICE;100 MAIN ST;CANTON;NY;13617;3153864502
ST LAWRENCE COUNTY CLERKS OFFICE;48 COURT STREET;CANTON;NY;13617;3153792237
CARLE PLACE POST OFFICE;309 WESTBURY AVENUE;CARLE PLACE;NY;11514;5163333147
PUTNAM COUNTY CLERK;40 GLENEIDA AVENUE;CARMEL;NY;10512;8458081142
CARTHAGE POST OFFICE;521 STATE ST;CARTHAGE;NY;13619;3154933600
SCHODACK TOWN CLERK;265 SCHUURMAN ROAD;CASTLETON;NY;12033;5184777590
GREENE COUNTY CLERK;411 MAIN STREET;CATSKILL;NY;12414;5187193255
CEDARHURST POST OFFICE;124 GROVE AVENUE;CEDARHURST;NY;11516;5162951452
CENTER MORICHES FREE PUBLIC LIBRARY;235 MAIN STREET;CENTER MORICHES;NY;11934;6318780940
CENTEREACH POST OFFICE;245 CENTEREACH MALL;CENTEREACH;NY;11720;6315889176
MIDDLE COUNTRY PUBLIC LIBRARY;101 EASTWOOD BLVD;CENTEREACH;NY;11720;6315859393
CENTRAL ISLIP POST OFFICE;110 EAST SUFFOLK AVENUE;CENTRAL ISLIP;NY;11722;6312340547
USPS FEDERAL COURT HOUSE;101 FEDERAL PLAZA;CENTRAL ISLIP;NY;11722;6317876000
CENTRAL VALLEY MPO;28 SMITH CLOVE ROAD;CENTRAL VALLEY;NY;10917;8459286016
CHAMPLAIN POST OFFICE;880 STATE ROUTE 11;CHAMPLAIN;NY;12919;5182983341
CHAPPAQUA POST OFFICE;107 N. GREELEY AVE.;CHAPPAQUA;NY;10514;9142387592
CHATEAUGAY POST OFFICE;19 RIVER ST;CHATEAUGAY;NY;12920;5184976012
CHATHAM POST OFFICE;35 RAILROAD AVENUE;CHATHAM;NY;12037;5183923961
CHAUTAUQUA POST OFFICE;10-12 ROBERTS AVENUE;CHAUTAUQUA;NY;14722;7163573275
CHEEKTOWAGA BRANCH POST OFFICE;125 GALLERIA DRIVE;CHEEKTOWAGA;NY;14225;7166814523
CHEEKTOWAGA TOWN CLERK;3301 BROADWAY STREET;CHEEKTOWAGA;NY;14227;7166867431
CHESTER POST OFFICE;76 BROOKSIDE AVENUE;CHESTER;NY;10918;8454692106
CHESTER PUBLIC LIBRARY;1784 KINGS HWY;CHESTER;NY;10918;8454694252
VILLAGE OF CHURCHVILLE;23 EAST BUFFALO STREET;CHURCHVILLE;NY;14428;5852933720
CLARENCE POST OFFICE;9845 MAIN STREET;CLARENCE;NY;14031;7167591243
CLARKSON TOWN CLERK;3710 LAKE ROAD;CLARKSON;NY;14420;5856371130
CICERO - CLAY POST OFFICE;5601 STATE RT. 31;CLAY;NY;13041;3156995721
CLAY TOWN CLERK;4401 STATE ROUTE 31;CLAY;NY;13041;3156523800
CLAYTON POST OFFICE;236 JOHN ST;CLAYTON;NY;13624;3156863311
HALFMOON POST OFFICE;2 PROGRESS DR;CLIFTON PARK;NY;12065;5183715460
CLINTON POST OFFICE;40 COLLEGE STREET;CLINTON;NY;13323;3158532033
CLYMER POST OFFICE;8727 EAST MAIN STREET;CLYMER;NY;14724;7163554443
BUTTERFIELD LIBRARY;10 MORRIS AVENUE;COLD SPRING;NY;10516;8452653040
COLD SPRING POST OFFICE;51 CHESTNUT STREET;COLD SPRING;NY;10516;8452653486
COLDEN TOWN CLERK;8812 STATE ROAD;COLDEN;NY;14033;7169415012
COMMACK POST OFFICE;150 VETERANS MEMORIAL HIGHWAY;COMMACK;NY;11725;6315433647
COOPERSTOWN POST OFFICE;40 MAIN ST;COOPERSTOWN;NY;13326;6075472311
COPIAGUE MEMORIAL PUBLIC LIBRARY;50 DEAUVILL BLVD.;COPIAGUE;NY;11726;6316911111
CORAM POST OFFICE;117 PAULS PATH;CORAM;NY;11727;6317328691
CORNING POST OFFICE;198 BAKER STREET;CORNING;NY;14830;6079366132
CORNWALL POST OFFICE;33 QUAKER AVE;CORNWALL;NY;12518;8455349801
CORTLAND COUNTY CLERK;46 GREENBUSH STREET;CORTLAND;NY;13045;6077535021
CORTLAND POST OFFICE;88 MAIN STREET;CORTLAND;NY;13045;6077530266
CROGHAN POST OFFICE;6915 BANK STREET;CROGHAN;NY;13327;3153466012
CROSS RIVER POST OFFICE;20 SHOPPING PLAZA;CROSS RIVER;NY;10518;9147633798
CROTON FALLS POST OFFICE;8 FRONT ST;CROTON FALLS;NY;10519;9142771427
CROTON - ON - HUDSON POST OFFICE;50 MAPLE STREET;CROTON-ON-HUDSON;NY;10520;9142717589
CUTCHOGUE NEW SUFFOLK FREE LIBRARY;27550 MAIN ROAD;CUTCHOGUE;NY;11935;6317346360
CUTCHOGUE POST OFFICE;240 GRIFFING STREET;CUTCHOGUE;NY;11935;6317346032
DANNEMORA POST OFFICE;1079 COOK STREET;DANNEMORA;NY;12929;5184927115
DANSVILLE POST OFFICE;116 MAIN STREET;DANSVILLE;NY;14437;5853352720
DEER PARK POST OFFICE;375 CARLLS PATH;DEER PARK;NY;11729;6316676490
DELAWARE COUNTY CLERK;3 COURT STREET;DELHI;NY;13753;6078325700
DELMAR POST OFFICE;357 DELAWARE AVE;DELMAR;NY;12054;5184391933
DEPEW POST OFFICE;165 WARSAW ST;DEPEW;NY;14043;7166832656
DERBY POST OFFICE;7350 ERIE ROAD;DERBY;NY;14047;7169475550
SYRACUSE POST OFFICE DEWITT STATION;6581 KINNE ROAD;DEWITT;NY;13214;3154451645
DOBBS FERRY POST OFFICE;120 MAIN STREET;DOBBS FERRY;NY;10522;9146930451
DOBBS FERRY PUBLIC LIBRARY;55 MAIN STREET;DOBBS FERRY;NY;10522;9146936614
DOVER PLAINS POST OFFICE;3042 ROUTE 22;DOVER PLAINS;NY;12522;8458776953
DRYDEN TOWN HALL;93 EAST MAIN ST;DRYDEN;NY;13053;6078448888
DUNKIRK POST OFFICE;410 CENTRAL AVE;DUNKIRK;NY;14048;7163661780
EAST AMHERST POST OFFICE;9630 TRANSIT ROAD;EAST AMHERST;NY;14051;7166889595
EAST AURORA POST OFFICE;408 QUAKER RD;EAST AURORA;NY;14052;7166520172
EAST GREENBUSH POST OFFICE;10 GREENWOOD DR;EAST GREENBUSH;NY;12061;5184775212
EAST HAMPTON POST OFFICE;12 GAY ROAD;EAST HAMPTON;NY;11937;6313246320
INCORPORATED VILLAGE OF EAST HILLS;209 HARBOR HILL ROAD;EAST HILLS;NY;11576;5166215600
EAST ISLIP POST OFFICE;11 GREENWOOD AVENUE;EAST ISLIP;NY;11730;6315814801
EAST MEADOW POST OFFICE;446 EAST MEADOW AVENUE;EAST MEADOW;NY;11554;5167944509
EAST NORTHPORT POST OFFICE;297 LARKFIELD ROAD;EAST NORTHPORT;NY;11731;6313685632
EAST QUOGUE POST OFFICE;6 BAY AVENUE;EAST QUOGUE;NY;11942;6316535247
EAST ROCHESTER POST OFFICE;206 WEST COMMERCIAL ST;EAST ROCHESTER;NY;14445;5855862978
EAST SETAUKET POST OFFICE;450 ROUTE 25A;EAST SETAUKET;NY;11733;6319414005
DEWITT TOWN CLERK;5400 BUTTERNUT DRIVE;EAST SYRACUSE;NY;13057;3154463826
EAST SYRACUSE POST OFFICE;404 W MANLIUS STREET;EAST SYRACUSE;NY;13057;3154372113
EDEN POST OFFICE;8230 NORTH MAIN ST;EDEN;NY;14057;7169923875
ESSEX COUNTY CLERK;7559 COURT STREET;ELIZABETHTOWN;NY;12932;5188733600
ELLENVILLE POST OFFICE;1 LIBERTY SQUARE;ELLENVILLE;NY;12428;8456479584
CHEMUNG COUNTY CLERK OF COURT;210 LAKE STREET;ELMIRA;NY;14901;6077372920
ELMIRA POST OFFICE;255 CLEMENS CENTER PARKWAY;ELMIRA;NY;14901;6077347251
ENDICOTT POST OFFICE;200 WASHINGTON AVE.;ENDICOTT;NY;13760;6077488207
FABIUS TOWN CLERK;7786 MAIN STREET;FABIUS;NY;13063;3156835215
FAIRPORT POST OFFICE;770 AYRAULT RD.;FAIRPORT;NY;14450;5852239650
PERINTON TOWN HALL;1350 TURK HILL RD;FAIRPORT;NY;14450;5852230770
FAR ROCKAWAY MPO;1836 MOTT AVENUE;FAR ROCKAWAY;NY;11691;7183277701
ROCKAWAY BEACH STATION;90-14 ROCKAWAY BEACH BOULEVARD;FAR ROCKAWAY;NY;11693;7186344075
FARMINGDALE POST OFFICE;380 MAIN STREET;FARMINGDALE;NY;11735;5162491552
FARMINGTON BRANCH CANANDAIGUA POST OFFICE;1560 STATE ROUTE 332;FARMINGTON;NY;14425;5853983830
FARMINGVILLE POST OFFICE;500 HORSEBLOCK ROAD;FARMINGVILLE;NY;11738;6317328625
FAYETTEVILLE POST OFFICE;599 E GENESEE ST.;FAYETTEVILLE;NY;13066;3156376761
MANLIUS TOWN CLERK;301 BROOKLEA DRIVE;FAYETTEVILLE;NY;13066;3156373521
FLORAL PARK POST OFFICE;35 TULIP AVENUE;FLORAL PARK;NY;11001;5164376621
FLORIDA POST OFFICE;15 EDWARD J. LEMPKA DRIVE;FLORIDA;NY;10921;8456510044
FLUSHING MAIN POST OFFICE;41-65 MAIN STREET;FLUSHING;NY;11355;7183216898
JACKSON HEIGHTS;78-02 37TH AVENUE;FLUSHING;NY;11372;7188038461
MONTGOMERY COUNTY CLERKS OFFICE;64 BROADWAY;FONDA;NY;12068;5188538111
FOREST HILLS POST OFFICE;106-28 QUEENS BOULEVARD;FOREST HILLS;NY;11375;7182633165
FORT DRUM POST OFFICE;10720 MT. BELVEDERE BLVD;FORT DRUM;NY;13602;3157725220
WASHINGTON COUNTY CLERK OF COURT;383 BROADWAY;FORT EDWARD;NY;12828;5187462170
FORT MONTGOMERY POST OFFICE;130 FIREFIGHTERS MEMORIAL DRIVE;FORT MONTGOMERY;NY;10922;8454468459
