facilityName;streetAdress;city;state;zipCode;publicPhone
PUBLIC LIBRARY OF CINCINNATI-HAMILTON COUNTY-CORRYVILLE BRANCH;2802 SHORT VINE STREET;CINCINNATI;OH;45219;5133696034
WESTWOOD POST OFFICE;3336 HARRISON AVE;CINCINNATI;OH;45211;5136617652
CIRCLEVILLE POST OFFICE;224 SOUTH COURT ST.;CIRCLEVILLE;OH;43113;7404743113
MONTGOMERY COUNTY CLERK OF COURTS - CLAYTON;8391 NORTH MAIN STREET;CLAYTON;OH;45415;9372254480
AMC RETAIL ANNEX;5801 POSTAL ROAD;CLEVELAND;OH;44181;2164334023
BEACHLAND POST OFFICE;891 E. 185TH ST.;CLEVELAND;OH;44119;2164812932
BRIGGS POST OFFICE;5611 STATE RD.;CLEVELAND;OH;44134;4408439055
CLEVELAND MAIN OFFICE POSTAL STORE;2400 ORANGE AVE.;CLEVELAND;OH;44101;2164434732
CLEVELAND PUBLIC LIBRARY;325 SUPERIOR AVE;CLEVELAND;OH;44114;2166232872
CUYAHOGA COUNTY CLERK OF COURTS;1200 ONTARIO STREET;CLEVELAND;OH;44113;2164437951
LAKEWOOD BRANCH;1475 WARREN RD.;CLEVELAND;OH;44107;2162261415
LYNDHURST - MAYFIELD BRANCH POST OFFICE;5815 LANDERBROOK ROAD;CLEVELAND;OH;44124;4404613815
NEWBURG POST OFFICE;8745 BROADWAY AVE.;CLEVELAND;OH;44105;2162715490
PEARLBROOK POST OFFICE;4160 PEARL RD;CLEVELAND;OH;44109;2163989815
PUBLIC SQUARE FINANCE;410 SUPERIOR AVE.;CLEVELAND;OH;44114;2168610409
PURITAS PARK STATION;14039 PURITAS AVE.;CLEVELAND;OH;44135;2166710576
STATION A - 44102;6600 LORAIN AVE.;CLEVELAND;OH;44102;2162810608
STATION B - COMPLEX POST OFFICE;1650 E. 55TH ST.;CLEVELAND;OH;44103;2168810756
WEST PARK STATION;14500 LORAIN AVE.;CLEVELAND;OH;44111;2166710606
CLEVELAND HEIGHTS - UNIVERSITY HEIGHTS PUBLIC LIBRARY;2345 LEE ROAD;CLEVELAND HEIGHTS;OH;44118;2169323600
CLEVELAND HEIGHTS POST OFFICE;3 SEVERANCE CIRCLE;CLEVELAND HEIGHTS;OH;44118;2162910207
CLYDE POST OFFICE;131 WEST BUCKEYE ST.;CLYDE;OH;43410;4195477182
BEECHWOLD STATION;4364 NORTH HIGH ST.;COLUMBUS;OH;43214;6144470146
BEXLEY STATION;2935 E. MAIN STREET;COLUMBUS;OH;43209;6142373035
COLUMBUS CITY GATE STATION;2323 CITYGATE DR;COLUMBUS;OH;43218;6144720604
COLUMBUS WEST CITY;850 TWIN RIVERS DRIVE;COLUMBUS;OH;43216;6144694516
EASTLAND FINANCE UNIT;4255 MACSWAY;COLUMBUS;OH;43232;6142372189
FRANKLIN COUNTY CLERK OF COURTS;345 SOUTH HIGH ST;COLUMBUS;OH;43215;6145253621
NORTHWEST CARRIER STATION;1822 W. HENDERSON RD.;COLUMBUS;OH;43220;6144511483
OAKLAND PARK;2200 INNIS RD.;COLUMBUS;OH;43224;6144765786
TRI - VILLAGE FINANCE UNIT;1391 GRANDVIEW AVE.;COLUMBUS;OH;43212;6144882061
UPPER ARLINGTON POST OFFICE;3700 RIVERSIDE DR.;COLUMBUS;OH;43221;6144512302
UPPER ARLINGTON PUBLIC LIBRARY;2800 TREMONT RD.;COLUMBUS;OH;43221;6144860900
WEST WORTHINGTON STATION;6316 NICHOLAS DR.;COLUMBUS;OH;43235;6147932120
WESTLAND RETAIL UNIT;770 GEORGESVILLE ROAD;COLUMBUS;OH;43228;6143510137
CONNEAUT PUBLIC LIBRARY;304 BUFFALO STREET;CONNEAUT;OH;44030;4405931608
CORTLAND POST OFFICE;307 S. HIGH ST.;CORTLAND;OH;44410;3306372981
COSHOCTON COUNTY CLERK OF COURT;318 MAIN ST 2ND FL;COSHOCTON;OH;43812;7406221456
COSHOCTON POST OFFICE;516 CHESTNUT STREET FRNT;COSHOCTON;OH;43812;7406224821
CUYAHOGA FALLS POST OFFICE;2054 2ND ST;CUYAHOGA FALLS;OH;44222;3309458091
DAYTON MAIN OFFICE WINDOW;1111 E.FIFTH ST.;DAYTON;OH;45401;9372271122
MONTGOMERY COUNTY CLERK OF COURTS - DOWNTOWN;451 WEST 3RD STREET;DAYTON;OH;45422;9372254480
NORTHRIDGE POST OFFICE;5150 PAYNE AVENUE;DAYTON;OH;45414;9372745695
WRIGHT BROTHERS STATION;1 OAKWOOD AVE.;DAYTON;OH;45409;9372942705
WRIGHT STATE UNIVERSITY;3640 COLONEL GLENN HWY;DAYTON;OH;45435;9377753593
DEFIANCE COUNTY CLERK OF COURTS;221 CLINTON ST.;DEFIANCE;OH;43512;4197821936
DELAWARE COUNTY CLERK OF COURT;117 NORTH UNION ST;DELAWARE;OH;43015;7408332500
DELAWARE POST OFFICE;35 S. LIBERTY ST.;DELAWARE;OH;43015;7403631906
DELPHOS POST OFFICE;127 N. MAIN ST.;DELPHOS;OH;45833;4196952811
DRESDEN POST OFFICE;25 WEST FOURTH ST.;DRESDEN;OH;43821;7407541059
DUBLIN POST OFFICE;6400 EMERALD PKWY.;DUBLIN;OH;43016;6148896571
STARK COUNTY DISTRICT LIBRARY-EAST CANTON BRANCH;224 N. WOOD STREET;EAST CANTON;OH;44730;3304881501
EAST CLEVELAND PUBLIC LIBRARY;14101 EUCLID AVENUE;EAST CLEVELAND;OH;44112;2165414128
EAST PALESTINE POST OFFICE;269 N. MARKET STREET;EAST PALESTINE;OH;44413;3304269333
EATON POST OFFICE;111 W. MAIN ST;EATON;OH;45320;9374563310
ELYRIA POST OFFICE;345 E. BRIDGE ST.;ELYRIA;OH;44035;4403230263
LORAIN COUNTY CLERK OF COURTS;AUTO TITLE/PASSPORT OFFICE;ELYRIA;OH;44035;4403295127
ENGLEWOOD POST OFFICE;116 W. NATIONAL RD;ENGLEWOOD;OH;45322;9378366085
EUCLID PUBLIC LIBRARY;631 EAST 222ND ST;EUCLID;OH;44123;2162615300
NOBLE SHORE POST OFFICE;25101 N. LAKELAND BLVD.;EUCLID;OH;44132;2162892213
FAIRBORN POST OFFICE;67 WEST HEBBLE AVE.;FAIRBORN;OH;45324;9378784647
BUTLER COUNTY CLERK OF COURTS;530 WESSEL DRIVE;FAIRFIELD;OH;45014;5137377308
CITY OF FAIRFIELD;5350 PLEASANT AVENUE;FAIRFIELD;OH;45014;5138675300
FAIRFIELD POST OFFICE;700 WESSEL DR.;FAIRFIELD;OH;45014;5138583162
SUMMIT COUNTY CLERK OF COURTS - WEST BRANCH;620 RIDGEWOOD CROSSING DR;FAIRLAWN;OH;44333;3306650588
CUYAHOGA COUNTY PUBLIC LIBRARY- FAIRVIEW PARK BRANCH;21255 LORAIN ROAD;FAIRVIEW PARK;OH;44126;4403334700
FAIRVIEW PARK POST OFFICE;22350 BROOKPARK RD;FAIRVIEW PARK;OH;44126;4407342166
HANCOCK COUNTY CLERK OF COURTS;300 SOUTH MAIN STREET;FINDLAY;OH;45840;4194247037
WARREN COUNTY CLERK OF COURTS-FRANKLIN TITLE OFFICE;245-A SOUTH MAIN ST;FRANKLIN;OH;45005;9377464632
FREDERICKTOWN POST OFFICE;67 N. PLEASANT STREET;FREDERICKTOWN;OH;43019;7406946901
FREMONT POST OFFICE;2120 ENTERPRISE ST.;FREMONT;OH;43420;4193327396
GAHANNA POST OFFICE;246 H LINCOLN CIRCLE;GAHANNA;OH;43230;6144719174
GALION POST OFFICE;133 N. COLUMBUS ST.;GALION;OH;44833;4194681662
GALLIPOLIS POST OFFICE;440 SECOND AVE.;GALLIPOLIS;OH;45631;7404460384
GALLOWAY POST OFFICE;5820 SULLIVANT AVENUE;GALLOWAY;OH;43119;6148782313
GAMBIER POST OFFICE;107 CHASE AVE.;GAMBIER;OH;43022;7404272301
CUYAHOGA COUNTY PUBLIC LIBRARY -GARFIELD HEIGHTS BRANCH;5409 TURNEY ROAD;GARFIELD HEIGHTS;OH;44125;2164758178
GARFIELD HEIGHTS POST OFFICE;12401 ROCKSIDE ROAD;GARFIELD HEIGHTS;OH;44125;2166631447
CUYAHOGA COUNTY PUBLIC LIBRARY GATES MILLS BRANCH;1491 CHAGRIN RIVER ROAD;GATES MILLS;OH;44040;4404234808
BROWN COUNTY CLERK OF COURTS;101 S MAIN ST;GEORGETOWN;OH;45121;9373783100
GEORGETOWN POST OFFICE;201 E. GRANT AVE;GEORGETOWN;OH;45121;9373781055
GRAFTON-MIDVIEW LIBRARY;983 MAIN STREET;GRAFTON;OH;44044;4409263317
GRANVILLE POST OFFICE;203 E.BROADWAY ST;GRANVILLE;OH;43023;7405870280
DARKE COUNTY CLERK OF COURTS;504 SOUTH BROADWAY;GREENVILLE;OH;45331;9375477335
GREENVILLE POST OFFICE;101 E. MAIN ST;GREENVILLE;OH;45331;9375481310
GROVEPORT POST OFFICE;189 MAIN STREET;GROVEPORT;OH;43125;6148365452
BUTLER COUNTY CLERK OF COURTS;744 N.W.  WASHINGTON BLVD;HAMILTON;OH;45013;5138873090
HARRISON POST OFFICE;420 S. STATE ST;HARRISON;OH;45030;5133676985
PUBLIC LIBRARY OF CINCINNATI AND HAMILTON COUNTY--HARRISON BRANCH;10398 NEW HAVEN ROAD;HARRISON;OH;45030;5133694442
CITY OF HEATH;1287 HEBRON ROAD;HEATH;OH;43056;7405221420
HEBRON POST OFFICE;146 N. HIGH ST.;HEBRON;OH;43025;7409282391
HILLIARD MAIN POST OFFICE;4000 LEAP RD.;HILLIARD;OH;43026;6148767021
HIGHLAND COUNTY CLERK OF COURT;105 NORTH HIGH ST.;HILLSBORO;OH;45133;9373939957
HUBBARD POST OFFICE;44 EAST LIBERTY STREET;HUBBARD;OH;44425;3305348148
MONTGOMERY COUNTY CLERK OF COURTS - HUBER HEIGHTS;6108 CHAMBERSBURG ROAD;HUBER HEIGHTS;OH;45424;9372254480
HUDSON POST OFFICE;68 RAVENNA ST.;HUDSON;OH;44236;3306501993
HURON PUBLIC LIBRARY;333 WILLIAMS STREET;HURON;OH;44839;4194335009
CUYAHOGA COUNTY PUBLIC LIBRARY INDEPENDENCE BRANCH;6361 SELIG DRIVE;INDEPENDENCE;OH;44131;2164470160
INDEPENDENCE BRANCH;6509 BRECKSVILLE RD.;INDEPENDENCE;OH;44131;2165249614
IRONTON POST OFFICE;214 N.4TH STREET;IRONTON;OH;45638;7405327282
JACKSON COUNTY CLERK OF COURTS;226 EAST MAIN STREET;JACKSON;OH;45640;7402862006
JACKSON MAIN POST OFFICE;360 EAST MAIN ST.;JACKSON;OH;45640;7402861818
JAMESTOWN POST OFFICE;37 N. LIMESTONE ST.;JAMESTOWN;OH;45335;9376753111
ASHTABULA COUNTY CLERK OF COURTS TITLE DEPARTMENT;2 WEST WALNUT;JEFFERSON;OH;44047;4405763640
JOHNSTOWN POST OFFICE;211 WEST COSHOCTON ST.;JOHNSTOWN;OH;43031;7409677021
CITY OF KENT;930 OVERHOLT ROAD;KENT;OH;44240;3306788103
HARDIN COUNTY CLERK OF COURTS-TITLE DEPARTMENT;1021 WEST LIMA STREET;KENTON;OH;43326;4196742279
KETTERING BRANCH;1740 EAST STROOP RD.;KETTERING;OH;45429;9372993270
KIRTLAND PUBLIC LIBRARY;9267 CHILLICOTHE ROAD;KIRTLAND;OH;44094;4402567323
FAIRFIELD COUNTY CLERK OF COURTS TITLE OFFICE;982 LIBERTY DRIVE;LANCASTER;OH;43130;7406527540
LANCASTER POST OFFICE;204 SOUTH BROAD ST.;LANCASTER;OH;43130;7406543130
WARREN COUNTY CLERK OF COURTS- LEBANON TITLE OFFICE;19 DAVE AVENUE;LEBANON;OH;45036;5136951175
LEETONIA COMMUNITY PUBLIC LIBRARY;181 WALNUT STREET;LEETONIA;OH;44431;3304276635
DELAWARE COUNTY CLERK OF COURTS - TITLE DIVISION;8647 COLUMBUS PIKE;LEWIS CENTER;OH;43035;7406573945
LEWIS CENTER POST OFFICE;393 E. ORANGE ROAD;LEWIS CENTER;OH;43035;7405484532
MIDPOINTE LIBRARY - LIBERTY;7100 FOUNDRY ROW;LIBERTY TOWNSHIP;OH;45069;5133181580
LIMA MPO;350 W. HIGH ST.;LIMA;OH;45801;4192277777
COLUMBIANA COUNTY CLERK OF COURTS TITLE DEPT;38832 SALTWELL ROAD;LISBON;OH;44432;3304246665
LODI POST OFFICE;149 HARRIS ST.;LODI;OH;44254;3309481515
MEDINA COUNTY DISTRICT LIBRARY - LODI LIBRARY;635 WOOSTER STREET;LODI;OH;44254;3309481885
HOCKING COUNTY CLERK OF COURTS;1 EAST MAIN ST.;LOGAN;OH;43138;7403852616
LOGAN POST OFFICE;80 N. MARKET STREET;LOGAN;OH;43138;7403853864
LONDON POST OFFICE;25 S. OAK ST.;LONDON;OH;43140;7408521881
MADISON COUNTY CLERK OF COURT;1 NORTH MAIN ST;LONDON;OH;43140;7408529776
LORAIN COUNTY CLERK OF COURTS;621 BROADWAY AVE;LORAIN;OH;44052;4402445800
LOUDONVILLE POST OFFICE;124 SOUTH WATER STREET;LOUDONVILLE;OH;44842;4199944631
LOUISVILLE PUBLIC LIBRARY;700 LINCOLN AVE;LOUISVILLE;OH;44641;3308751696
LOVELAND POST OFFICE;200 LOVELAND MADEIRA RD;LOVELAND;OH;45140;5136838052
PUBLIC LIBRARY OF CINCINNATI AND HAMILTON COUNTY--SYMMES BRANCH LIBRARY;11850 ENYART ROAD;LOVELAND;OH;45140;5133696001
LUCASVILLE POST OFFICE;38 ROBERT LUCAS RD.;LUCASVILLE;OH;45648;7402592422
NORTHFIELD POST OFFICE;10377 VALLEY VIEW RD.;MACEDONIA;OH;44056;3304671076
MADISON PUBLIC LIBRARY;6111 MIDDLE RIDGE ROAD;MADISON;OH;44057;4404282189
STARK COUNTY DISTRICT LIBRARY-SANDY VALLEY BRANCH;9754 CLEVELAND AVE. SE;MAGNOLIA;OH;44643;3308663366
MANSFIELD POST OFFICE;200 N. DIAMOND STREET;MANSFIELD;OH;44901;4197554649
MANSFIELD-RICHLAND COUNTY PUBLIC LIBRARY;43 WEST THIRD ST;MANSFIELD;OH;44902;4195123100
CUYAHOGA COUNTY PUBLIC LIBRARY MAPLE HTS BRANCH;5225 LIBRARY LANE;MAPLE HEIGHTS;OH;44137;2164755000
MARENGO POST OFFICE;97 S. MAIN ST.;MARENGO;OH;43334;4192534411
MARIETTA POST OFFICE;275 FRONT ST.;MARIETTA;OH;45750;7403730737
WASHINGTON COUNTY CLERK OF COURTS-TITLE DIVISION;146 B GROSS STREET;MARIETTA;OH;45750;7403735517
MARION COUNTY CLERK OF COURTS TITLE DIVISION;222 W CENTER ST;MARION;OH;43302;7402234080
MARION POST OFFICE;230 BARKS ROAD WEST;MARION;OH;43302;7403894621
MARYSVILLE POST OFFICE;202 N. MAIN ST.;MARYSVILLE;OH;43040;9376421961
MASON POST OFFICE;6338 SNIDER RD.;MASON;OH;45040;5133988209
WARREN COUNTY CLERK OF COURTS-TITLE OFFICE;773 READING ROAD;MASON;OH;45040;5133366795
MASSILLON POST OFFICE;333 S ERIE ST;MASSILLON;OH;44646;3308378323
STARK COUNTY CLERK OF COURTS - MASSILLON TITLE OFFICE;1972 WALES ROAD NE;MASSILLON;OH;44646;3308331009
MAUMEE POST OFFICE;1375 FORD STREET;MAUMEE;OH;43537;4198932541
CUYAHOGA COUNTY PUBLIC-LIBRARY MAYFIELD BRANCH;500 SOM CENTER ROAD;MAYFIELD VILLAGE;OH;44143;4404730350
MCCONNELSVILLE POST OFFICE;83 S. KENNEBEC AVE.;MCCONNELSVILLE;OH;43756;7409622912
MECHANICSBURG POST OFFICE;40 S. MAIN STREET;MECHANICSBURG;OH;43044;9378342695
MEDINA COUNTY CLERK OF COURTS-LEGAL DIVISION;93 PUBLIC SQUARE;MEDINA;OH;44256;3307259724
MEDINA COUNTY CLERK OF COURTS-TITLE DIV;976 NORTH COURT ST S6;MEDINA;OH;44256;3307229253
MEDINA COUNTY DISTRICT LIBRARY - MEDINA LIBRARY;210 S BROADWAY STREET;MEDINA;OH;44256;3307250588
LAKE COUNTY TITLE CENTRAL;8804 MENTOR AVE;MENTOR;OH;44060;4403502800
MENTOR POST OFFICE;8600 TYLER BLVD.;MENTOR;OH;44060;4402552798
MIAMISBURG POST OFFICE;240 S. HEINCKE RD;MIAMISBURG;OH;45342;9378664551
CUYAHOGA COUNTY PUBLIC LIBRARY MIDDLEBURG HEIGHTS;16699  BAGLEY ROAD;MIDDLEBURG HEIGHTS;OH;44130;4402343600
MIDPARK POST OFFICE;13301 SMITH RD.;MIDDLEBURG HEIGHTS;OH;44130;4408438816
BUTLER COUNTY CLERK OF COURTS;3230 ROOSEVELT BLVD;MIDDLETOWN;OH;45044;5134258766
MIDPOINTE LIBRARY- MIDDLETOWN;125 SOUTH BROAD STREET;MIDDLETOWN;OH;45044;5134241251
CLERMONT COUNTY CLERK OF COURTS;1007 LILA AVE;MILFORD;OH;45150;5137328049
MILFORD POST OFFICE;100 CASTLEBERRY CT.;MILFORD;OH;45150;5138311437
HOLMES COUNTY CLERK OF COURT;1 EAST JACKSON ST.;MILLERSBURG;OH;44654;3306741876
MINSTER POST OFFICE;62 E. FOURTH ST.;MINSTER;OH;45865;4196283538
MIDPOINTE LIBRARY- MONROE;1 TENNESSEE AVE;MONROE;OH;45050;5133606214
MONROEVILLE POST OFFICE;10 NORTH MAIN ST.;MONROEVILLE;OH;44847;4194652004
MONTGOMERY COUNTY CLERK OF COURTS - MORAINE;5552 N. SPRINGBORO PIKE;MORAINE;OH;45449;9372254480
MORROW COUNTY CLERK OF COURT;80 N. WALNUT ST;MOUNT GILEAD;OH;43338;4199475090
MOUNT STERLING POST OFFICE;34 W. COLUMBUS ST.;MOUNT. STERLING;OH;43143;7408692545
MOUNT GILEAD POSTAL SERVICE;37 W. HIGH ST.;MT. GILEAD;OH;43338;4199465846
MOUNT VERNON POST OFFICE;101 W. HIGH ST.;MT. VERNON;OH;43050;7403928006
HENRY COUNTY CLERK OF COURTS (TITLE DIVISION);1813 OAKWOOD AVE;NAPOLEON;OH;43545;4195992341
NAPOLEON POST OFFICE;206 WEST WASHINGTON STREET;NAPOLEON;OH;43545;4195921811
NASHPORT POST OFFICE;7764 OBANNON RD.;NASHPORT;OH;43830;7408282784
NELSONVILLE POST OFFICE;110 W. WASHINGTON ST.;NELSONVILLE;OH;45764;7407533165
